idoffspring	siresim	damsim	a	e	p	fam	pool
off.19779	id0023	id0035	102.603265463626	558.802552168278	661.405817631904	20	0
off.49900	id0023	id0036	147.063192032936	514.874775970619	661.937968003556	50	0
off.4777	id0040	id0028	144.70298114332	517.281871348871	661.984852492191	5	0
off.19971	id0023	id0035	300.290684479455	361.933188644415	662.223873123869	20	0
off.4464	id0040	id0028	246.222119982829	416.315371168673	662.537491151502	5	0
off.26352	id0033	id0035	329.690553874973	332.865605048476	662.556158923449	27	0
off.22989	id0030	id0031	108.849636806602	553.826660999243	662.676297805845	23	0
off.961	id0030	id0036	103.040367533188	559.720038368379	662.760405901567	1	0
off.4866	id0040	id0028	245.14710044746	417.827319593818	662.974420041278	5	0
off.19219	id0023	id0035	199.942429498803	463.050212974669	662.992642473472	20	0
off.22089	id0030	id0031	37.5176112005447	625.533524248489	663.051135449034	23	0
off.19087	id0023	id0035	189.441000759799	473.66875695497	663.109757714769	20	0
off.355	id0030	id0036	146.054421646058	517.217897052714	663.272318698771	1	0
off.22030	id0030	id0031	-31.9618775746923	695.34837284232	663.386495267628	23	0
off.4526	id0040	id0028	170.636521209877	492.770593255326	663.407114465202	5	0
off.49674	id0023	id0036	74.7370897706493	588.750481382381	663.48757115303	50	0
off.818	id0030	id0036	123.234134275475	540.336800693966	663.570934969441	1	0
off.40770	id0030	id0034	45.147625460303	618.752883614622	663.900509074925	41	0
off.10300	id0024	id0034	155.389123302105	508.608713585313	663.997836887418	11	0
off.49895	id0023	id0036	279.003421465408	385.124265202725	664.127686668133	50	0
off.10192	id0024	id0034	209.765722483274	455.129757512351	664.895479995625	11	0
off.19519	id0023	id0035	286.212269753064	378.94913627237	665.161406025435	20	0
off.26952	id0033	id0035	302.838343005572	362.336514538578	665.17485754415	27	0
off.4455	id0040	id0028	157.420109418135	507.903510401835	665.32361981997	5	0
off.22583	id0030	id0031	168.935262565369	496.499145974367	665.434408539736	23	0
off.10488	id0024	id0034	208.142499339948	458.031894489453	666.1743938294	11	0
off.4714	id0040	id0028	44.6365196587899	621.539668383678	666.176188042468	5	0
off.4932	id0040	id0028	109.247502853956	556.967660629977	666.215163483933	5	0
off.4233	id0040	id0028	166.985548126473	499.448312596885	666.433860723358	5	0
off.10368	id0024	id0034	79.8973030971039	587.019431109948	666.916734207052	11	0
off.39726	id0024	id0036	114.5075911667	552.642417428271	667.150008594971	40	0
off.49557	id0023	id0036	263.878887861837	403.912160502581	667.791048364418	50	0
off.749	id0030	id0036	102.693768753625	565.369941141477	668.063709895102	1	0
off.10127	id0024	id0034	109.255988870859	558.91887793782	668.174866808679	11	0
off.16	id0030	id0036	96.9539432365014	571.488316620819	668.44225985732	1	0
off.10563	id0024	id0034	97.8354186896343	570.608866568112	668.444285257747	11	0
off.38166	id0033	id0028	225.089839436267	443.934289038242	669.024128474509	39	0
off.19481	id0023	id0035	203.106159745968	466.054726760007	669.160886505975	20	0
off.39625	id0024	id0036	122.386286145968	548.159559079506	670.545845225474	40	0
off.40794	id0030	id0034	196.391747421809	474.177816220133	670.569563641943	41	0
off.49218	id0023	id0036	176.129702293959	494.622808922078	670.752511216036	50	0
off.22956	id0030	id0031	-15.3982121396788	686.432504629282	671.034292489603	23	0
off.49130	id0023	id0036	285.942421976437	385.403597322242	671.34601929868	50	0
off.40661	id0030	id0034	200.113061855007	471.970877822293	672.083939677301	41	0
off.39241	id0024	id0036	36.6052584273114	636.665002604172	673.270261031483	40	0
off.22041	id0030	id0031	118.749577135594	554.577274222383	673.326851357977	23	0
off.22606	id0030	id0031	151.811908985231	521.524525779311	673.336434764542	23	0
off.38520	id0033	id0028	287.26831941007	386.199306573587	673.467625983657	39	0
off.10492	id0024	id0034	119.035650371373	554.738219453433	673.773869824806	11	0
off.39579	id0024	id0036	184.272619071969	490.339003394779	674.611622466749	40	0
off.38653	id0033	id0028	223.981141421997	450.793961976757	674.775103398755	39	0
off.40877	id0030	id0034	234.420234209414	440.378977700483	674.799211909897	41	0
off.587	id0030	id0036	106.577729462478	568.250328034633	674.828057497112	1	0
off.10168	id0024	id0034	159.701528800898	515.13782859134	674.839357392239	11	0
off.19399	id0023	id0035	239.713235319633	435.620228008011	675.333463327644	20	0
off.22961	id0030	id0031	67.0452727542721	608.314688870072	675.359961624344	23	0
off.38110	id0033	id0028	164.250365428408	511.766599870559	676.016965298967	39	0
off.49490	id0023	id0036	220.716100614931	455.605113734995	676.321214349925	50	0
off.10754	id0024	id0034	165.603197582721	510.889357089831	676.492554672552	11	0
off.22128	id0030	id0031	115.927243693208	560.818666994053	676.74591068726	23	0
off.10109	id0024	id0034	229.128466823083	448.17777970217	677.306246525253	11	0
off.22596	id0030	id0031	13.3329209977345	664.191350039883	677.524271037618	23	0
off.26492	id0033	id0035	302.158929498608	375.473680208767	677.632609707376	27	0
off.4734	id0040	id0028	203.120212072917	475.448416849134	678.56862892205	5	0
off.38887	id0033	id0028	347.173555124555	332.028079600794	679.201634725349	39	0
off.22365	id0030	id0031	189.021768626305	490.198847399411	679.220616025716	23	0
off.10998	id0024	id0034	141.46124634628	537.932174239389	679.39342058567	11	0
off.40998	id0030	id0034	218.949646077816	460.629543790139	679.579189867955	41	0
off.543	id0030	id0036	130.666572413034	549.334371743483	680.000944156517	1	0
off.26407	id0033	id0035	241.056337971343	439.441457632064	680.497795603407	27	0
off.39679	id0024	id0036	228.158485049755	452.346627338555	680.50511238831	40	0
off.26721	id0033	id0035	341.174171049036	339.339702447698	680.513873496734	27	0
off.38898	id0033	id0028	307.60371355858	373.125944635792	680.729658194373	39	0
off.10086	id0024	id0034	256.090691578478	425.153824326794	681.244515905272	11	0
off.816	id0030	id0036	181.550736913478	499.987095999985	681.537832913463	1	0
off.39718	id0024	id0036	130.746817363765	550.832044468552	681.578861832317	40	0
off.40500	id0030	id0034	202.867143033299	478.735530386699	681.602673419998	41	0
off.38075	id0033	id0028	322.040096380189	359.591034593652	681.631130973841	39	0
off.10428	id0024	id0034	81.4978616006426	600.366745518069	681.864607118712	11	0
off.26500	id0033	id0035	189.191739735573	492.745401923326	681.937141658899	27	0
off.4197	id0040	id0028	205.786856270046	476.914866210268	682.701722480314	5	0
off.38689	id0033	id0028	201.165199096875	481.570306406241	682.735505503116	39	0
off.10568	id0024	id0034	236.036255670607	447.338210505121	683.374466175728	11	0
off.19748	id0023	id0035	209.751411494617	473.843043826579	683.594455321196	20	0
off.4434	id0040	id0028	111.406297094431	572.270504257913	683.676801352344	5	0
off.978	id0030	id0036	215.089158064483	468.711234185657	683.80039225014	1	0
off.10643	id0024	id0034	202.751664141739	481.069916709485	683.821580851224	11	0
off.4674	id0040	id0028	334.871244369818	349.060417844026	683.931662213844	5	0
off.49197	id0023	id0036	151.101281706403	532.885786247015	683.987067953418	50	0
off.38368	id0033	id0028	272.404095443109	411.624817648832	684.028913091941	39	0
off.39728	id0024	id0036	174.722028089284	509.540838276418	684.262866365702	40	0
off.19257	id0023	id0035	248.278396244782	436.003784796832	684.282181041614	20	0
off.811	id0030	id0036	52.6073419950713	631.876443514595	684.483785509666	1	0
off.40490	id0030	id0034	214.525047954327	470.160423199645	684.685471153972	41	0
off.39732	id0024	id0036	102.471668740885	582.235889057955	684.70755779884	40	0
off.38275	id0033	id0028	254.012189445992	430.872689089061	684.884878535053	39	0
off.4927	id0040	id0028	160.368020545844	524.654226225967	685.022246771811	5	0
off.576	id0030	id0036	192.807826943514	492.515799492242	685.323626435757	1	0
off.19209	id0023	id0035	158.144691741806	527.211029138749	685.355720880556	20	0
off.22385	id0030	id0031	28.6731343122161	656.763496804125	685.436631116342	23	0
off.10435	id0024	id0034	202.461338341482	483.000062675935	685.461401017417	11	0
off.19725	id0023	id0035	297.341106902483	388.327588841392	685.668695743875	20	0
off.26179	id0033	id0035	262.743643708473	423.025457628094	685.769101336567	27	0
off.19054	id0023	id0035	281.709441330675	405.525369804136	687.234811134811	20	0
off.39790	id0024	id0036	150.526845423965	537.067352097479	687.594197521443	40	0
off.38157	id0033	id0028	320.324264779623	367.792234332246	688.116499111869	39	0
off.26294	id0033	id0035	345.64033362821	342.565731771591	688.206065399801	27	0
off.10045	id0024	id0034	142.102793069536	546.106007321747	688.208800391283	11	0
off.19715	id0023	id0035	196.630013256242	491.765724896952	688.395738153194	20	0
off.329	id0030	id0036	37.3754838101524	651.351737215974	688.727221026127	1	0
off.26484	id0033	id0035	322.253836706534	367.390266141413	689.644102847947	27	0
off.143	id0030	id0036	181.541808433384	508.532226194214	690.074034627598	1	0
off.19308	id0023	id0035	158.036785117267	532.349883088749	690.386668206016	20	0
off.49068	id0023	id0036	211.37555643599	479.321034572655	690.696591008644	50	0
off.10302	id0024	id0034	162.764911080935	528.248139919065	691.013050999999	11	0
off.19553	id0023	id0035	195.834221057565	495.490453242231	691.324674299796	20	0
off.38219	id0033	id0028	344.667943061915	346.715326958091	691.383270020006	39	0
off.26278	id0033	id0035	298.683170608243	392.820306736947	691.50347734519	27	0
off.4961	id0040	id0028	321.23430965673	370.277644557384	691.511954214115	5	0
off.40751	id0030	id0034	169.288673965301	522.308442853917	691.597116819218	41	0
off.26630	id0033	id0035	162.170761240105	529.453521708696	691.624282948801	27	0
off.10132	id0024	id0034	331.28968829837	360.423276040749	691.712964339119	11	0
off.19086	id0023	id0035	310.791405994834	381.218144578413	692.009550573247	20	0
off.39391	id0024	id0036	236.79134205644	455.240077292171	692.031419348611	40	0
off.408	id0030	id0036	128.707536423583	563.824491896739	692.532028320322	1	0
off.38590	id0033	id0028	253.835065899025	439.085726841692	692.920792740717	39	0
off.19717	id0023	id0035	235.343035127768	457.654882428806	692.997917556574	20	0
off.40052	id0030	id0034	172.759448377231	520.749625520627	693.509073897858	41	0
off.10294	id0024	id0034	173.454636334475	520.060571425198	693.515207759673	11	0
off.22955	id0030	id0031	115.869349772892	578.031379931131	693.900729704023	23	0
off.49530	id0023	id0036	189.062047093546	504.929584704429	693.991631797975	50	0
off.49754	id0023	id0036	243.203249230339	450.88412641349	694.087375643829	50	0
off.22988	id0030	id0031	229.306935229662	464.823699760785	694.130634990447	23	0
off.26997	id0033	id0035	294.170713463635	400.725724687121	694.896438150757	27	0
off.22295	id0030	id0031	28.5741015165525	666.614865496609	695.188967013161	23	0
off.4148	id0040	id0028	225.567756414797	469.851139021448	695.418895436245	5	0
off.39678	id0024	id0036	62.8121700602564	632.621614133124	695.43378419338	40	0
off.39641	id0024	id0036	83.6689467893052	611.978989063916	695.647935853221	40	0
off.38027	id0033	id0028	185.216926018266	510.890989298014	696.10791531628	39	0
off.26756	id0033	id0035	403.823533722629	292.580469241869	696.404002964498	27	0
off.19513	id0023	id0035	259.689645868014	436.754036878835	696.443682746848	20	0
off.49300	id0023	id0036	72.4270899004989	624.04622897902	696.473318879519	50	0
off.40789	id0030	id0034	240.226327930775	456.427501434163	696.653829364939	41	0
off.38414	id0033	id0028	213.629197592964	483.88115979746	697.510357390423	39	0
off.40118	id0030	id0034	125.93481517698	571.719960194639	697.654775371619	41	0
off.39643	id0024	id0036	91.1581985659889	606.862732972271	698.02093153826	40	0
off.19232	id0023	id0035	265.268018197166	433.11738927316	698.385407470326	20	0
off.40857	id0030	id0034	147.325739850604	551.194319456552	698.520059307157	41	0
off.40036	id0030	id0034	213.459012817867	485.081822533428	698.540835351295	41	0
off.536	id0030	id0036	1.12532953263479	697.799535912137	698.924865444772	1	0
off.26088	id0033	id0035	279.72628221858	419.216016116213	698.942298334793	27	0
off.4105	id0040	id0028	298.41244401174	400.584720403388	698.997164415128	5	0
off.4628	id0040	id0028	237.500663939161	461.677317126951	699.177981066112	5	0
off.39646	id0024	id0036	151.084785900129	548.360002472665	699.444788372793	40	0
off.39817	id0024	id0036	259.832898874434	439.775193748031	699.608092622465	40	0
off.49830	id0023	id0036	226.221553303373	473.592170992014	699.813724295388	50	0
off.26425	id0033	id0035	368.815310606851	331.035670345831	699.850980952682	27	0
off.492	id0030	id0036	275.211357371529	424.911986937755	700.123344309283	1	0
off.26763	id0033	id0035	206.825177161823	493.56851914191	700.393696303733	27	0
off.22487	id0030	id0031	137.450351648627	562.993643446608	700.443995095235	23	0
off.40599	id0030	id0034	121.750702480416	579.350241263549	701.100943743965	41	0
off.10520	id0024	id0034	184.855161776067	517.268313191153	702.12347496722	11	0
off.39421	id0024	id0036	99.4839021873869	602.725316084943	702.209218272329	40	0
off.19362	id0023	id0035	274.52403792144	427.781555974499	702.305593895939	20	0
off.22291	id0030	id0031	173.25316679235	529.067109137251	702.3202759296	23	0
off.26251	id0033	id0035	450.773052232195	251.561990475494	702.335042707689	27	0
off.40097	id0030	id0034	138.52080430728	563.835794674693	702.356598981972	41	0
off.26780	id0033	id0035	167.39747191685	535.85759357917	703.25506549602	27	0
off.40724	id0030	id0034	205.080762839262	498.416599674825	703.497362514087	41	0
off.19871	id0023	id0035	225.177276537646	478.49404685995	703.671323397596	20	0
off.40823	id0030	id0034	115.427480523537	588.246607939339	703.674088462876	41	0
off.4413	id0040	id0028	146.456785253463	557.285150646683	703.741935900146	5	0
off.49237	id0023	id0036	31.8049922324715	672.104842740953	703.909834973424	50	0
off.39228	id0024	id0036	136.686400217544	567.761167363157	704.4475675807	40	0
off.40451	id0030	id0034	207.619409210607	496.880469090643	704.49987830125	41	0
off.4457	id0040	id0028	231.550737006622	473.044982582114	704.595719588736	5	0
off.10085	id0024	id0034	147.666518381585	556.992658965195	704.659177346779	11	0
off.26487	id0033	id0035	178.777564914263	526.162801722685	704.940366636947	27	0
off.26141	id0033	id0035	244.056875736606	460.981404370932	705.038280107538	27	0
off.49956	id0023	id0036	119.889544474356	585.60331820318	705.492862677536	50	0
off.22790	id0030	id0031	180.172367722948	525.488787984495	705.661155707443	23	0
off.40124	id0030	id0034	175.738205998393	530.243316081737	705.981522080131	41	0
off.49014	id0023	id0036	212.868529973008	493.210791160863	706.079321133871	50	0
off.4086	id0040	id0028	285.001848995511	421.270279082551	706.272128078062	5	0
off.39988	id0024	id0036	179.291742896884	527.153816968099	706.445559864982	40	0
off.10158	id0024	id0034	252.186154110196	454.543536062564	706.72969017276	11	0
off.39874	id0024	id0036	141.542902623388	565.266545467302	706.80944809069	40	0
off.26788	id0033	id0035	223.23497162375	484.298254638017	707.533226261768	27	0
off.22342	id0030	id0031	118.056390589007	589.557277002961	707.613667591968	23	0
off.38730	id0033	id0028	281.321910672074	426.377148900526	707.6990595726	39	0
off.4920	id0040	id0028	249.49425502249	459.054290118029	708.548545140518	5	0
off.49041	id0023	id0036	173.973523133179	534.656872156349	708.630395289528	50	0
off.4201	id0040	id0028	210.147727244968	498.782271748883	708.929998993851	5	0
off.40687	id0030	id0034	285.876072443242	423.362567393265	709.238639836507	41	0
off.10381	id0024	id0034	107.256939236202	602.052606868086	709.309546104288	11	0
off.38709	id0033	id0028	210.5962489037	498.731671546646	709.327920450346	39	0
off.39607	id0024	id0036	182.341013540109	527.301236310388	709.642249850497	40	0
off.19288	id0023	id0035	238.933031328585	470.955452546164	709.888483874749	20	0
off.22326	id0030	id0031	135.720122254952	574.706539762694	710.426662017646	23	0
off.19341	id0023	id0035	104.364578031679	606.223982361993	710.588560393672	20	0
off.39386	id0024	id0036	103.140472246778	607.715304553732	710.855776800511	40	0
off.38210	id0033	id0028	342.860193531368	368.065560324848	710.925753856216	39	0
off.49920	id0023	id0036	96.6630367318497	614.760887355816	711.423924087665	50	0
off.10261	id0024	id0034	219.038575509221	492.434303384974	711.472878894195	11	0
off.39838	id0024	id0036	236.286831167072	475.749593302297	712.03642446937	40	0
off.345	id0030	id0036	93.0314042605615	619.123626748837	712.155031009399	1	0
off.86	id0030	id0036	145.567238212167	566.646936264713	712.214174476881	1	0
off.26439	id0033	id0035	332.259994491321	380.229557294746	712.489551786066	27	0
off.39630	id0024	id0036	74.8341587673213	638.013322752359	712.84748151968	40	0
off.4077	id0040	id0028	137.651519635439	575.40928126579	713.060800901228	5	0
off.40350	id0030	id0034	202.65693431018	510.797206000011	713.454140310191	41	0
off.4472	id0040	id0028	122.348895619249	591.515132983582	713.864028602831	5	0
off.26413	id0033	id0035	275.599718940116	438.301646606775	713.901365546891	27	0
off.40989	id0030	id0034	203.051010390463	511.542126308048	714.593136698511	41	0
off.19296	id0023	id0035	233.15842772127	482.240403944869	715.398831666139	20	0
off.22386	id0030	id0031	48.7513315202193	666.920819751469	715.672151271688	23	0
off.39761	id0024	id0036	200.977411727772	514.883159514615	715.860571242387	40	0
off.742	id0030	id0036	41.0836459060186	675.126877680788	716.210523586807	1	0
off.22492	id0030	id0031	173.066949994885	544.468414831426	717.535364826311	23	0
off.39936	id0024	id0036	103.57963646564	613.976655362337	717.556291827976	40	0
off.498	id0030	id0036	161.817032263202	556.983552624746	718.800584887948	1	0
off.38241	id0033	id0028	247.47531186081	471.918935051512	719.394246912322	39	0
off.22521	id0030	id0031	68.8796678734046	650.559269401195	719.4389372746	23	0
off.38859	id0033	id0028	287.786201228697	433.331820891176	721.118022119873	39	0
off.39739	id0024	id0036	166.32334517459	554.975060600171	721.298405774761	40	0
off.38576	id0033	id0028	223.333868111968	498.01380447195	721.347672583918	39	0
off.39080	id0024	id0036	174.8677140949	547.989633948817	722.857348043717	40	0
off.26416	id0033	id0035	175.744597180186	547.470029257083	723.21462643727	27	0
off.19146	id0023	id0035	224.032134599264	499.79808766001	723.830222259275	20	0
off.22601	id0030	id0031	-39.597084191214	763.620292021281	724.023207830067	23	0
off.10767	id0024	id0034	188.57079137173	535.466662578361	724.037453950091	11	0
off.10271	id0024	id0034	168.903152893609	555.429827967515	724.332980861124	11	0
off.10832	id0024	id0034	180.233140096196	544.204850808255	724.437990904452	11	0
off.4568	id0040	id0028	270.930510767717	453.852757819442	724.783268587159	5	0
off.819	id0030	id0036	217.140481489124	507.836928054634	724.977409543758	1	0
off.10219	id0024	id0034	89.0528910194116	635.965034490501	725.017925509912	11	0
off.49459	id0023	id0036	123.369068783178	601.673003944492	725.04207272767	50	0
off.40818	id0030	id0034	55.0619943837459	670.177794581515	725.239788965261	41	0
off.19327	id0023	id0035	214.234864316231	511.081405070611	725.316269386842	20	0
off.19312	id0023	id0035	357.508074407634	368.558439567361	726.066513974995	20	0
off.38392	id0033	id0028	197.029130461202	529.059276687948	726.08840714915	39	0
off.10494	id0024	id0034	102.998759404298	623.943624430222	726.942383834521	11	0
off.26321	id0033	id0035	348.245682352916	379.874467109333	728.120149462249	27	0
off.49202	id0023	id0036	170.915827992611	557.625838890882	728.541666883492	50	0
off.49628	id0023	id0036	96.8411721652376	631.912021072461	728.753193237699	50	0
off.26322	id0033	id0035	234.518642201993	494.788363882553	729.307006084545	27	0
off.40140	id0030	id0034	147.554894017688	581.829474798494	729.384368816182	41	0
off.4299	id0040	id0028	210.908128339038	518.625707130224	729.533835469261	5	0
off.10514	id0024	id0034	187.156018140054	542.60706974161	729.763087881663	11	0
off.38014	id0033	id0028	260.796033876201	468.97420685894	729.77024073514	39	0
off.26330	id0033	id0035	219.830605211705	509.985502477598	729.816107689303	27	0
off.26159	id0033	id0035	263.287671881427	466.565731648358	729.853403529785	27	0
off.49271	id0023	id0036	107.72598834726	622.162225834196	729.888214181456	50	0
off.26457	id0033	id0035	286.691909858977	444.539749068047	731.231658927023	27	0
off.26972	id0033	id0035	302.810402072426	428.58466540526	731.395067477687	27	0
off.871	id0030	id0036	141.212496310647	590.356556583216	731.569052893863	1	0
off.19019	id0023	id0035	218.232758255352	513.525088240952	731.757846496304	20	0
off.40910	id0030	id0034	228.187589116309	504.071126549753	732.258715666062	41	0
off.38084	id0033	id0028	259.51004088702	472.838410089533	732.348450976553	39	0
off.38153	id0033	id0028	258.569276140626	473.926306638836	732.495582779462	39	0
off.40442	id0030	id0034	191.561814792001	540.995252642436	732.557067434436	41	0
off.49756	id0023	id0036	175.651860668402	556.984543307298	732.6364039757	50	0
off.38956	id0033	id0028	309.161854871457	423.689621219101	732.851476090558	39	0
off.4126	id0040	id0028	102.889271013912	630.489818141942	733.379089155854	5	0
off.40966	id0030	id0034	223.883619916715	509.556169808385	733.4397897251	41	0
off.38009	id0033	id0028	290.786924355804	442.712155830453	733.499080186257	39	0
off.38132	id0033	id0028	159.408450779001	574.136403232314	733.544854011315	39	0
off.110	id0030	id0036	95.6168644317804	638.185650210264	733.802514642044	1	0
off.10089	id0024	id0034	133.110014597775	600.74537250931	733.855387107085	11	0
off.49491	id0023	id0036	176.388422999067	557.626555553036	734.014978552103	50	0
off.26914	id0033	id0035	280.029680491607	454.035433230491	734.065113722098	27	0
off.499	id0030	id0036	86.8330732428776	647.266526784312	734.099600027189	1	0
off.10396	id0024	id0034	157.589736315902	576.853145405729	734.442881721632	11	0
off.40444	id0030	id0034	164.971880447215	569.514473333076	734.486353780291	41	0
off.4270	id0040	id0028	155.465869944366	579.437157941166	734.903027885532	5	0
off.26314	id0033	id0035	317.11387468695	417.798825129659	734.912699816609	27	0
off.49512	id0023	id0036	152.400521338082	583.394653631635	735.795174969717	50	0
off.22323	id0030	id0031	129.383353048526	606.446470589129	735.829823637655	23	0
off.19645	id0023	id0035	267.836408907202	468.017162327713	735.853571234915	20	0
off.418	id0030	id0036	177.232852219519	559.009536585513	736.242388805032	1	0
off.38350	id0033	id0028	270.142253843188	467.171067290509	737.313321133697	39	0
off.22749	id0030	id0031	103.292113447481	634.85678355641	738.148897003891	23	0
off.19510	id0023	id0035	149.053616245739	589.460298943148	738.513915188888	20	0
off.4234	id0040	id0028	226.493565094192	512.365131426118	738.85869652031	5	0
off.40773	id0030	id0034	229.326924765314	510.231523708803	739.558448474117	41	0
off.22298	id0030	id0031	118.853272420279	620.735567020789	739.588839441068	23	0
off.4324	id0040	id0028	199.322616500666	541.182990546357	740.505607047023	5	0
off.10222	id0024	id0034	220.411638436096	520.335517338559	740.747155774656	11	0
off.22503	id0030	id0031	167.789168411699	573.75102983296	741.540198244659	23	0
off.737	id0030	id0036	150.923407086212	590.661868246843	741.585275333056	1	0
off.49921	id0023	id0036	193.533416117068	548.186258562636	741.719674679704	50	0
off.10320	id0024	id0034	205.275161470068	536.582214556899	741.857376026967	11	0
off.19696	id0023	id0035	245.996269042389	496.166359928475	742.162628970864	20	0
off.19325	id0023	id0035	232.439745593579	510.332091199484	742.771836793063	20	0
off.19974	id0023	id0035	107.292487404367	636.16217999453	743.454667398897	20	0
off.40556	id0030	id0034	141.556327426559	602.782980051825	744.339307478383	41	0
off.4316	id0040	id0028	228.207193004822	516.424299408855	744.631492413677	5	0
off.38848	id0033	id0028	241.738344775986	503.247671784481	744.986016560467	39	0
off.26419	id0033	id0035	256.788124380521	488.301517204954	745.089641585475	27	0
off.4720	id0040	id0028	135.097048422891	610.004930474878	745.101978897769	5	0
off.10813	id0024	id0034	179.565698095281	565.857160696493	745.422858791774	11	0
off.49430	id0023	id0036	118.4795279372	627.065238149606	745.544766086807	50	0
off.501	id0030	id0036	34.2650180305519	711.582871504272	745.847889534824	1	0
off.49335	id0023	id0036	139.453890622257	606.471072731191	745.924963353448	50	0
off.40855	id0030	id0034	225.813257391837	520.156820648379	745.970078040217	41	0
off.49219	id0023	id0036	152.98813333166	593.112160626195	746.100293957855	50	0
off.22059	id0030	id0031	120.697857173148	625.485740896288	746.183598069436	23	0
off.812	id0030	id0036	94.3056332209858	652.146843019917	746.452476240903	1	0
off.49120	id0023	id0036	192.428216154072	554.207514954942	746.635731109013	50	0
off.39572	id0024	id0036	261.542646656808	485.400304332954	746.942950989762	40	0
off.40600	id0030	id0034	152.076057674548	595.825274951521	747.901332626069	41	0
off.40040	id0030	id0034	144.380736370103	603.689805961735	748.070542331838	41	0
off.601	id0030	id0036	191.478985946841	556.880789051515	748.359774998356	1	0
off.49908	id0023	id0036	223.628964322579	525.097357030512	748.726321353091	50	0
off.38637	id0033	id0028	326.868704379175	421.957882558848	748.826586938022	39	0
off.10544	id0024	id0034	150.815524297316	598.701776196947	749.517300494262	11	0
off.40592	id0030	id0034	260.708261868509	489.437431742466	750.145693610975	41	0
off.38575	id0033	id0028	349.172313583903	401.06159612782	750.233909711723	39	0
off.19084	id0023	id0035	189.550951425544	560.821655841537	750.37260726708	20	0
off.959	id0030	id0036	179.839944626231	571.137815673788	750.977760300018	1	0
off.49403	id0023	id0036	115.357025024447	635.762349148404	751.119374172851	50	0
off.38269	id0033	id0028	115.301195653911	636.755622698232	752.056818352143	39	0
off.22	id0030	id0036	274.703879006292	477.434553505097	752.138432511389	1	0
off.26701	id0033	id0035	397.554995066301	354.917878435944	752.472873502246	27	0
off.4220	id0040	id0028	181.897875529197	570.882124127672	752.779999656869	5	0
off.26025	id0033	id0035	120.739328319931	632.067475635638	752.806803955569	27	0
off.26888	id0033	id0035	299.425048630042	453.501526286021	752.926574916062	27	0
off.26149	id0033	id0035	293.018392102967	459.913375595777	752.931767698745	27	0
off.40248	id0030	id0034	246.446564513861	506.845840407522	753.292404921383	41	0
off.10060	id0024	id0034	187.393110089919	566.33086148852	753.723971578438	11	0
off.40120	id0030	id0034	240.287620442655	513.473854161992	753.761474604647	41	0
off.19469	id0023	id0035	187.434815048571	566.54780444261	753.982619491181	20	0
off.22976	id0030	id0031	159.752609257723	594.718766632612	754.471375890335	23	0
off.38842	id0033	id0028	242.361582976828	512.704046281313	755.06562925814	39	0
off.39	id0030	id0036	105.59477395849	649.740281719175	755.335055677665	1	0
off.38984	id0033	id0028	211.769226437042	543.91765068324	755.686877120282	39	0
off.4980	id0040	id0028	118.740232063536	637.052391883521	755.792623947056	5	0
off.4615	id0040	id0028	173.280764881263	582.732811134764	756.013576016027	5	0
off.40766	id0030	id0034	326.305302725538	429.784601028275	756.089903753812	41	0
off.38567	id0033	id0028	252.904009033531	503.240723279271	756.144732312802	39	0
off.38249	id0033	id0028	199.733496737757	556.978031862571	756.711528600329	39	0
off.26920	id0033	id0035	343.364579449255	413.4980459884	756.862625437655	27	0
off.874	id0030	id0036	138.656040032342	618.467807503336	757.123847535679	1	0
off.38541	id0033	id0028	297.331533835932	460.125531219101	757.457065055033	39	0
off.852	id0030	id0036	90.3031438751827	667.476789502708	757.779933377891	1	0
off.4117	id0040	id0028	93.3038187328338	664.698246648708	758.002065381542	5	0
off.38817	id0033	id0028	215.579322488627	543.070926617472	758.650249106099	39	0
off.38458	id0033	id0028	202.28135220614	556.499074826669	758.780427032809	39	0
off.509	id0030	id0036	127.398055394594	631.382489941784	758.780545336379	1	0
off.38001	id0033	id0028	201.315594181715	557.57907179678	758.894665978495	39	0
off.10133	id0024	id0034	181.020811902569	578.341214808594	759.362026711163	11	0
off.10885	id0024	id0034	224.908796406097	534.489821612748	759.398618018845	11	0
off.19371	id0023	id0035	137.248537228912	622.251543041965	759.500080270877	20	0
off.49762	id0023	id0036	254.218159242454	506.083240135758	760.301399378212	50	0
off.38432	id0033	id0028	253.253312560452	507.220196686546	760.473509246998	39	0
off.19390	id0023	id0035	323.228651479293	439.056564549833	762.285216029125	20	0
off.19777	id0023	id0035	256.855175109629	505.771450169022	762.62662527865	20	0
off.22105	id0030	id0031	25.0712491359658	737.828653797174	762.89990293314	23	0
off.356	id0030	id0036	94.445636360161	669.447939818089	763.89357617825	1	0
off.19795	id0023	id0035	287.485269059432	476.821712788253	764.306981847685	20	0
off.19858	id0023	id0035	252.508463515324	512.114179532581	764.622643047905	20	0
off.38255	id0033	id0028	277.693482088617	486.999862474547	764.693344563164	39	0
off.49903	id0023	id0036	148.426236875198	616.631476745004	765.057713620202	50	0
off.38658	id0033	id0028	185.410704456168	580.351638192789	765.762342648957	39	0
off.26983	id0033	id0035	205.372210056431	560.711552961655	766.083763018086	27	0
off.19081	id0023	id0035	293.503391171669	472.976810405518	766.480201577187	20	0
off.39236	id0024	id0036	101.52942293854	665.170124451245	766.699547389786	40	0
